,PC1,PC2,PC3,Target
63,0.8236168754057633,0.7306386226372138,0.13679029338637783,normal
64,0.648670908047206,0.8206411174540923,-0.034872825561903874,normal
65,0.8789605460420742,-0.19708682333703006,-0.043344217661342874,normal
66,0.8614272759801651,0.6961461822767916,0.08270269688051621,normal
67,0.8766083620486185,0.7208952554680832,0.3336844156283653,normal
68,1.0886217835176113,0.17888275839560464,-0.15941057795070304,normal
69,-0.494845534970484,0.580634939695841,-0.10367579099595607,normal
70,-0.03231417971642776,0.9910764502243481,-0.18021076306085015,normal
71,0.6534743061951527,-0.11555058939715229,-0.3693573706835929,normal
72,0.985713447693602,0.671067704020682,0.2577959385128752,normal
73,0.9415413413566935,0.6566054642023269,0.12046620420384559,normal
74,1.0349839323937855,0.6708422252972823,0.27378915796723885,normal
75,-0.024615904748407753,0.9909172354057125,-0.20420001881818003,normal
76,0.9585768693692098,0.6446711396788858,0.18613995087778742,normal
77,0.7751578815160338,0.7320302383273346,0.04075367141928943,normal
78,0.8730922011350829,0.6789783245373503,0.09836756159686046,normal
79,0.9373070021462425,0.6477154984422512,0.2758360229734047,normal
80,-0.020377392535505832,0.9904646244061183,-0.22620212944501944,normal
81,0.9291993430465594,0.6711791828383595,0.15047831834910896,normal
82,-0.1160157176747908,1.2071612017156574,-0.8928340280106464,normal
83,-0.02187761068497411,0.9929050949067593,-0.21348434435745006,normal
84,0.7501550147464285,0.7272199355320934,-0.027252566226774477,normal
85,1.1489080328611605,0.7035386204041536,0.3352178239574682,normal
86,1.0278779179830266,0.6481899398153903,0.18943312436758658,normal
87,-0.11601575259347494,1.2071611523023043,-0.8928336790745707,normal
88,0.8465027959113602,0.6695331400320461,0.18227234069502005,normal
89,1.0758009610691663,0.7070823384481595,0.3231547361207907,normal
90,0.8177925730414108,0.814761925496056,0.23231273393149773,normal
91,-0.440289849995559,0.5837006006823947,-0.22958551723775672,normal
92,0.7924842668658698,0.7505785419631751,0.21583953886497304,normal
93,0.6417561721811079,0.7579060633315033,0.03523213712217692,normal
94,0.8002462883671938,0.6963421342438181,0.20230908543142403,normal
95,1.0197177172116716,0.6361873081260414,0.2391015587343784,normal
96,0.8678183957247861,0.6690259618598845,0.15369313294332093,normal
97,-0.0053658243508372,0.9865871217424554,-0.1922056636223756,normal
98,0.9284227628620804,0.6621239720760927,0.15737198958255671,normal
99,-0.5113738581941738,0.5674144702298991,-0.13789811853193062,normal
100,-0.11357359096536776,1.149801424761737,-0.7183534223547154,normal
101,1.0273286317663985,0.702639281071419,0.3439388562565215,normal
102,-0.47609807388648806,0.5749918649785962,-0.08947931255438588,normal
103,1.0216888754514992,-0.2390365902800007,-0.08954373357580261,normal
104,1.0834175170964357,0.6015281371876672,0.2915151468030527,normal
105,0.9872127164269084,0.6630793753062828,0.16503334502464417,normal
106,0.889588089930504,0.7390563819548067,0.15219156551036367,normal
107,1.1683376302955586,0.5692534103008752,0.3385351643157872,normal
108,0.9956809045982601,0.6481357195349335,0.18041063596686052,normal
109,0.8509561841585039,-0.17495367900822956,-0.22188133027091592,normal
110,0.0068541811777361305,0.32335556731403237,0.056805425577097016,normal
111,0.6024276761613563,0.7791391808309197,-0.005845884608383997,normal
112,0.9093361431529512,0.6907634157071033,0.1966467313521068,normal
113,-0.44421025603007436,0.5827795238015703,-0.21920825488413967,normal
114,1.0027004101603314,-0.2276511857088295,-0.13430248253630764,normal
115,0.8267096826427871,-0.16956722722563236,-0.17858973806066633,normal
116,-0.04269322499701105,0.9911622925466677,-0.14121116791306,normal
117,1.0636791052727312,0.6554988546414902,0.36778457372236195,normal
118,1.0668862921364897,0.5941395806899691,0.27301244965007965,normal
119,1.1548829331914878,0.5786585551927255,0.26201244802253426,normal
120,1.1847579156648353,0.6887486902927119,0.4035557521204467,normal
121,1.1533291196722883,0.579694562802062,0.24017797713041308,normal
122,0.9509522226687823,0.6638864569751773,0.1834586078473579,normal
123,0.9441783866030179,0.7753878629696067,0.23627136025410667,normal
124,1.044433108411938,0.15337439766272443,-0.2753020597715633,normal
125,-0.01194374317307633,0.9904129353475837,-0.25875378924838377,normal
126,0.8734833736051743,0.6597189819257396,0.22825752724152526,normal
127,-0.012250498306316616,0.990264475748689,-0.25725121219795544,normal
128,-0.0271496112502715,0.9897017719953828,-0.20438950520798763,normal
129,-0.02234382472755086,0.9907470398777861,-0.21595805677861127,normal
130,0.8411142547398281,0.7856478030692636,0.13605999372408728,normal
131,0.831473943875273,-0.1795629873650509,-0.26927787323725505,normal
132,-0.0004711332497654269,0.986488919778796,-0.20834048719350368,normal
133,0.940691125220531,-0.205864188961198,-0.19985836437477067,normal
134,0.8906862585342545,-0.18899318016607,-0.22530471695636042,normal
135,0.8804690205476324,0.6707579192830871,0.24624253607785543,normal
136,0.6454010341115296,0.7578358334505297,0.03497622474081832,normal
137,0.7883797545037369,-0.15590625940572658,-0.21588896846795752,normal
138,0.94738917908796,0.6610636657359746,0.13780805348327238,normal
139,0.6771719797046876,-0.11793882234242097,-0.26333364769877454,normal
140,-0.011672993341223526,0.9863963150637095,-0.1679625974800178,normal
141,1.003971096421421,0.699023422050533,0.40043264641975124,normal
142,1.0599163574031307,0.6956396118054415,0.24218200371880255,normal
143,-0.11601575112819329,1.2071611178868251,-0.8928335743875051,normal
144,1.162317595522252,0.6909646851082859,0.397952451124816,normal
145,0.9964939193519724,0.6287292706236286,0.2621948627622787,normal
146,1.1589926451831112,0.6879161395913703,0.3429613534530125,normal
147,-0.007496430500894637,0.992442250566582,-0.2674296714729459,normal
148,0.9741773014399319,0.7037454937113086,0.18598715625338672,normal
149,0.818315742231305,0.7669581421946655,0.19793890241954787,normal
150,0.9430117464231013,0.6378747325599698,0.18661901132780614,normal
151,1.2391609261350525,0.5829816670617246,0.385852144952577,normal
152,0.94358691501649,-0.20624836035176275,-0.18166167764150187,normal
153,-0.11601572109375641,1.2071612820184063,-0.8928342722804871,normal
154,0.9396574374788914,0.7496229177214832,0.20559233315183,normal
155,0.0029002209719375892,0.9861824121861715,-0.22518170710399046,normal
156,0.7959967056751354,0.7822310090377826,0.11457686418721931,normal
157,1.0217851212778584,0.6165500395333767,0.32040092015406735,normal
158,1.0878757385399942,0.637447564239827,0.2891991608449681,normal
159,1.1010018243756003,0.6800011063902235,0.24831004581997856,normal
160,0.012803183209374493,0.9853883763007734,-0.2650066395274017,normal
161,0.9607761388479736,0.6403012845737825,0.24507090499309286,normal
162,0.007062427133135674,0.9860661406683975,-0.2433050702753337,normal
163,1.1299973791074511,0.731320915883571,0.3670496379976736,normal
164,0.897326010480581,-0.18666105039075748,-0.22426571039461776,normal
165,0.8911293685886106,0.6724172911143903,0.29203884238195443,normal
166,-0.00966580136663796,0.9924046685897834,-0.26105206661069497,normal
167,1.1051914719279021,-0.2752823758747109,-0.11884762463194459,normal
168,1.0837757629347253,0.5920864084995977,0.2949111369162027,normal
169,0.8404560326675362,-0.16911560851515964,-0.2342885809809971,normal
170,0.7512863821018412,0.8436378926172715,0.12371274994971966,normal
171,-0.032344433772191664,0.991011846576378,-0.18208611949926215,normal
172,-0.007494448238015461,0.9861328432976509,-0.1844469915291366,normal
173,0.8516678971203832,0.8094316396525231,0.27973626308015465,normal
174,1.0705134008803268,0.7178655673793513,0.24089827186660662,normal
175,0.9178040555658066,-0.20618427213113327,-0.10452162511573733,normal
176,0.7908632512808571,-0.16727962618726677,-0.30713159225653514,normal
177,0.005937137846064544,0.9866639064314096,-0.23437354406178842,normal
178,0.9293008535555871,0.6563084707983367,0.15123048455781346,normal
179,0.633464770333228,0.7425741040703544,0.13051250976319836,normal
180,0.7609254512883449,0.7187492496974336,0.043468771490791314,normal
181,1.1439170739732651,0.6392925912236906,0.41729838516602014,normal
182,0.9561142382696496,0.6345624180530363,0.17869689413118917,normal
183,0.9076194485693982,0.6698890836256263,0.12412184570403637,normal
184,0.9203469823225862,-0.209086120169614,-0.10126555565982365,normal
185,0.0058648371598037565,0.9864668815411116,-0.2345733806839926,normal
186,0.9668396496661347,0.7563046504819437,0.2288556247462037,normal
187,0.7350613446961181,0.7189213095075114,0.17435718284049345,normal
188,0.7137622387556785,0.7943142120314475,0.20139891234158075,normal
189,0.6526598545051359,0.7338095493378068,0.2821562909904596,normal
190,1.0976476821730479,-0.2798574256352618,-0.12639981042006315,normal
191,0.751017595273815,0.7106281284783357,0.00772731358480311,normal
192,0.9523060672676497,0.7366265149006804,0.22973222193435405,normal
193,1.021614216222513,0.6195726013152336,0.3378478359544594,normal
194,-0.11601575275628406,1.2071611561262456,-0.8928336907064666,normal
195,0.9304797679495104,0.6647693689581963,0.09369340787364189,normal
196,-0.02217928847757231,1.1693154292548178,-0.7177672784476954,normal
197,0.7863459036463125,0.7821666126192746,0.20481021976893812,normal
198,1.046569185103377,-0.24115453318595353,-0.12367580739807119,normal
199,1.0066222591244374,0.6484161750373426,0.21018796927520614,normal
200,1.0622031927251965,0.6719949625571933,0.2366615091485263,normal
201,0.8730270803689681,-0.17938216245451918,-0.23125278550105677,normal
202,0.9831268659433218,-0.2220811069989947,-0.13960884175777652,normal
203,0.9425216639684902,0.6743722450921003,0.24191373048070175,normal
204,1.03760826260812,0.7199480720347965,0.2743635018030278,normal
205,0.026182558754813328,0.317594250705036,-0.060170404203898506,normal
206,-0.01392492862686942,0.9858984912045312,-0.1603101810707341,normal
207,0.013884028127846365,0.9862284750574071,-0.2638669373231702,normal
208,0.9326935116044718,0.18969084697592478,-0.2535980664195809,normal
209,0.005596298327901458,0.9863661496592613,-0.23118478274683463,normal
210,1.069536608865461,0.634173190844181,0.3635555166757414,normal
211,0.695061737762588,0.7486567477594079,0.04054861273969627,normal
212,0.8620315466306898,-0.17712049890090795,-0.24629965929669778,normal
213,0.8686663649051545,0.6663911853472266,0.11054612767670126,normal
214,0.9101886070943696,0.7850181410226944,0.2257317979387166,normal
215,0.972593658712221,0.6437261934342134,0.13823488156658517,normal
216,-0.00948499953034836,0.9927737009075288,-0.260592622758078,normal
217,1.018144043584403,0.706005103263372,0.3606690544859297,normal
218,1.0307976726712393,0.6065072024530022,0.27097644058202147,normal
219,1.1767259864325774,0.6800550049123829,0.34650929160115507,normal
220,0.9461078805743287,-0.20913795196805482,-0.1642882080631265,normal
221,0.94520289206813,0.6472597009544198,0.2613815961268633,normal
222,1.0230851279457491,0.7046034183131745,0.24055444850119356,normal
223,-0.454351601129218,0.5804922574905548,-0.2234470663943389,normal
224,1.0759041575994985,0.6703779073520941,0.21256431445716414,normal
225,0.633179362925483,0.7475448465648806,0.006104594657808131,normal
226,0.6229187027718527,0.7701119575388718,0.09667458732339432,normal
227,1.0093714859862144,0.6591059971162612,0.31330943560440716,normal
228,1.4091342263509585,0.0673403649115039,0.04018557063164839,normal
229,1.1057562699785566,-0.2737601200144593,0.03576267296765831,normal
230,0.8694029603872644,0.751991868689081,0.19391113603634305,normal
231,0.9019113651272374,-0.21583954834531535,-0.1881220043722723,normal
232,1.099524775637107,0.13251831155321736,-0.19841761826053853,normal
233,1.1016021053890765,0.6753108577230355,0.28503309765278595,normal
234,-0.11601572190779459,1.2071613011381066,-0.8928343304399743,normal
235,1.0341879311983553,0.6979425679147213,0.4247475923473214,normal
236,0.007815701053682853,0.986412303091317,-0.24101411527037853,normal
237,1.0549077206623068,-0.24335503885857313,-0.13464998183875163,normal
238,-0.5149301439569346,0.5714368742692804,-0.05607573483722841,normal
239,0.003752732167421998,0.9861289719358302,-0.22826489667127395,normal
240,0.8454094399144176,0.723149313335723,0.14108231174397656,normal
241,0.0029843239731794317,0.9860065830087014,-0.22885467141799903,normal
242,1.0453747250921612,0.7223717662647505,0.25921395779203243,normal
243,-0.4221168532092849,0.5823214940846814,-0.2989381291496227,normal
244,0.879627056593132,0.6809902263925178,0.23786596222882517,normal
245,0.931599744506502,0.7674934628543612,0.22631687361433847,normal
246,0.8134603530458961,0.7859597468525162,0.1947795818627508,normal
247,0.8588008899913208,0.735253640513158,0.13405904344697853,normal
248,0.8634679285985832,0.6778307259405894,0.1519957013191201,normal
249,-0.11601575601246565,1.2071612326050871,-0.8928339233443896,normal
250,0.7699667766479102,0.7207528646236581,0.009357410375627396,normal
251,1.1473119970184915,-0.2800649877563914,-0.03587916338810014,normal
252,0.9539436595603527,-0.2325369306240372,-0.1606530294412935,normal
253,-0.43259519642954425,0.5723265160252715,-0.2826143783224423,normal
254,0.010895728606763308,0.9858271548841585,-0.25637253454441516,normal
255,0.7663590692401288,0.7708790827475926,0.12817763991043452,normal
256,0.8895689306349762,0.7051366531550124,0.20259517737291244,normal
257,0.8515146178503511,0.7310055099477055,0.1988011658521973,normal
258,-0.40609689471235405,0.572149429654065,-0.33088495261367834,normal
259,0.722847361267913,0.7265353100903179,0.12617997020495103,normal
260,0.750831943615276,0.7466406448144878,0.001233831286580133,normal
261,-0.11357359096536776,1.149801424761737,-0.7183534223547154,normal
262,-0.11601575682651111,1.207161251724798,-0.8928339815038703,normal
263,0.003899491367132608,0.9867294629550494,-0.22611904919056303,normal
264,-0.0002444181617232033,0.9868297569309488,-0.20977262373376185,normal
265,1.014794375798469,0.6390985717647146,0.22921690793974472,normal
266,0.8809665268388767,0.7668775411107032,0.1667419187206425,normal
267,-0.022232069891538957,0.9906951770292814,-0.21592506637941272,normal
268,-0.29676871736204075,0.9572370799921145,0.3575537980775893,normal
269,1.2649888799786997,0.1146561414583133,0.0076162622724190695,normal
270,0.7269725542747374,0.7320849501683327,0.008304998671746985,normal
271,0.7286358354596323,-0.1336376424763174,-0.2574724709969905,normal
272,-0.11601570220421749,1.2071611985369644,-0.8928341006157816,normal
273,0.8897958870567753,0.6943124482221489,0.13895555534438428,normal
274,1.0079797014444523,0.7381883121601113,0.28622329836865296,normal
275,0.9507249307487753,0.7039144636956414,0.18314771669630878,normal
276,0.8818194955287506,-0.18451247488781602,-0.20673028612077585,normal
277,0.9822476189658759,-0.2235409392360589,-0.142242256257181,normal
278,0.8665758652867723,-0.1827756222643254,-0.23241086881886294,normal
279,-0.01610796804313539,0.9904053613154136,-0.24247041699502314,normal
280,0.7656211158166659,0.7336012316066559,0.17189453401726,normal
281,0.9830828496133777,0.7314013088926921,0.25642131583097244,normal
282,0.9524678629922333,0.754437902438853,0.22704409456374341,normal
283,0.9133008603506441,-0.2124816257971799,-0.18673930537451927,normal
284,1.1610001000390389,0.11361448925205897,-0.19525307555403637,normal
285,0.6686239153982183,-0.10782307638925313,-0.33969427068092384,normal
286,0.9937807311954213,0.6355609331174147,0.22017876116044072,normal
287,1.0421459554723316,0.6054804058509421,0.20959608387892528,normal
288,0.83692230978851,-0.1786028376543256,-0.11908560370529911,normal
289,-0.5228595473141903,0.5765425647929512,0.09056735109533764,normal
290,1.032756767729855,-0.24313539565669187,-0.08047533837202017,normal
291,0.7547482739463358,0.7567103565123245,0.06869164504392367,normal
292,-0.04003956298167936,0.9903861141137437,-0.16654851853568403,normal
293,0.7996906069218342,0.7962012443928458,0.26771755970123234,normal
294,1.1055047631877741,0.5809704970835233,0.477707485542358,normal
295,0.9546180431761996,0.7530650360272177,0.23409541721217628,normal
296,0.020058443602102728,0.3170766531750824,-0.051041317835836646,normal
297,1.0236007924466348,-0.23466518327814498,-0.136490765913029,normal
298,0.7314330508078799,-0.13544483388172457,-0.33184501341923006,normal
299,1.0649707034502665,0.7342313021309765,0.2835899239187402,normal
300,-0.03262668207936446,0.9910389657546531,-0.18198152792034764,normal
301,0.006130522744559506,0.9865610344235594,-0.23796952235141428,normal
302,0.7788825494467078,0.7136715655059913,0.07299416463051264,normal
303,0.9234640555378586,0.7785226709343116,0.16488321043623866,normal
304,-0.007496568008777767,0.9861578025956139,-0.18444992599826446,normal
305,1.0865837393165758,0.6305894643841627,0.2317918189709085,normal
306,0.8454885494530384,0.7112254477762695,0.15412345541127143,normal
307,-0.11601575633808385,1.207161240252971,-0.8928339466081817,normal
308,-0.11601571881444353,1.207161228483237,-0.8928341094339282,normal
309,0.9640387050968041,0.6822789098438353,0.20052707008655551,normal
310,0.007956022486313948,0.986460730245919,-0.24269484673187172,normal
311,1.0861496580803822,-0.26051260420113814,-0.07171365870251624,normal
312,0.9720566924038626,-0.21920661834925445,-0.13980154619333202,normal
313,0.9809530892207449,0.6382284554560067,0.18119549519926653,normal
314,0.6621065772135019,0.7883212194412209,0.03484821244167406,normal
315,1.0127642043357055,0.7222977717538676,0.2566478433664324,normal
316,0.6691908917623749,0.8442682240560364,0.006446069924896274,normal
317,1.1956151866857097,0.6682373247114127,0.3625493973631021,normal
318,-0.007921429573097832,0.990302145680224,-0.2715753249401833,normal
319,1.0400911936804818,0.6011183873681022,0.3358221868457404,normal
320,0.7269868698266742,0.7305284028411464,0.06684569277722659,normal
321,1.2856881004370977,0.07183456775165738,-0.11964425496121325,normal
322,-0.4283658954207408,0.5828488861514408,-0.27069090277735475,normal
323,-0.11290692830924534,1.1961732703673238,-0.9488547910087652,normal
324,1.0725330709177467,0.7040532794953188,0.26307023393641654,normal
325,0.8320615827854982,0.6945616980642627,0.11093196802117858,normal
326,1.0261493759782672,0.7420102310439028,0.2615711989575949,normal
327,0.8041116335936448,0.7897474727703446,0.18690428749660584,normal
328,0.920509001087397,0.6721843421963979,0.18834817372586077,normal
329,0.9063055690027456,0.7033728001875054,0.15615314103412725,normal
330,0.0016644062684032365,0.9866158634961284,-0.2163373330793047,normal
331,1.0492181798600821,0.7427390222142819,0.3095683968186898,normal
332,1.098419531044801,0.5868861659065682,0.30519191897220166,normal
333,0.8593516310013284,0.6775784499136195,0.17275314569882874,normal
334,0.7002047664542161,0.7246878184495994,0.031189920216221908,normal
335,0.8834013952245433,0.7397433011783223,0.25310699131925096,normal
336,1.4232819662445413,0.05508029377004373,0.11386040589631084,normal
337,-0.11601571800040536,1.2071612093635367,-0.8928340512744409,normal
338,0.9847472338442173,-0.22435703722787,-0.16521271496320075,normal
339,-0.0004655870327925243,0.9864700607407192,-0.20833105392359302,normal
340,0.8107339499957722,0.7116011266284401,0.07151090703958865,normal
341,0.001606167109634217,0.9865456683786571,-0.21648292583234502,normal
342,1.0273306281414862,0.6145070079124151,0.36955694769166847,normal
343,1.017674012877751,0.6116164622212056,0.23312743845332765,normal
344,0.6599414353703636,0.7439097095518271,0.1418428655069895,normal
345,1.0686946023602755,0.6595664693619895,0.2988047399144242,normal
346,-0.10782956196228613,1.2072968730857205,-0.9219850105724935,normal
347,1.0910875440455774,-0.2595288686075216,-0.10914451201074289,normal
348,0.9158040659510501,0.651150001227036,0.34781615721476994,normal
349,-0.017896848232864204,0.9905880027899682,-0.23584805552238344,normal
350,0.8620307925342496,0.6758099937353447,0.2224240064297561,normal
351,0.6218069412844013,0.7809198061983115,-0.031107300736167538,normal
352,0.9765676483424993,0.7216893729986497,0.24688625080334978,normal
353,1.0039128796338055,0.6228319901806474,0.30222967074605095,normal
354,0.928595442824734,-0.20545533232356708,-0.13547505692556583,normal
355,1.0924644524295257,0.5999354256568682,0.24259503831580534,normal
356,0.8603691236312254,-0.18726949291574704,-0.24722627150131204,normal
357,1.0198648778326753,0.7204087011058766,0.26768415410997426,normal
358,0.011073140204095746,0.98599543153546,-0.25794285663838973,normal
359,0.6431360774653413,0.7527255409326639,0.10303861193743746,normal
360,0.9217163547717019,-0.20111569329398954,-0.17858696575537114,normal
361,0.8819236852662155,0.6763316312504719,0.12317587163995071,normal
362,1.053047127584139,0.6132345160291921,0.288418774103626,normal
363,0.8973286191390583,0.6746299709804506,0.10267026612951677,normal
364,0.9164588952399567,0.6595945292645139,0.2302837028010193,normal
365,0.7571434742808028,0.7793974214176541,0.06526307738119962,normal
366,0.9044134709006928,0.6553965651666716,0.11150013561857115,normal
367,1.0353312570443443,0.6893472881945033,0.2768269122697345,normal
368,1.2169941311073416,0.10119379292643052,-0.16550387470682285,normal
369,0.004837331820218805,0.9860334475175868,-0.23349342379382051,normal
370,-0.011285184235640193,0.986498885019959,-0.1730859636910998,normal
371,0.6804645978097469,-0.12258244508815523,-0.3157270706091811,normal
372,1.0243308358458623,0.6558745386022108,0.29381211633815707,normal
373,1.0087816339485087,-0.23027679864691758,-0.15603437584052945,normal
374,0.7114314626893702,-0.13427111046938853,-0.1876174197343228,normal
375,0.6799112928288482,-0.1148578639857937,-0.31833729301458985,normal
376,0.9860496703946067,0.6376959070703829,0.23440810853184363,normal
377,0.9547215897843128,0.22571580524263865,-0.23217681491675873,normal
378,0.9359198662399992,0.6533367223148215,0.13706330182110946,normal
379,0.7237683122100055,0.7174983451647852,0.23254658442439352,normal
380,1.0464041679993088,0.651469430755441,0.27638841404167336,normal
381,0.8358055957708209,0.7029460185770269,0.12401851308415311,normal
382,0.6896143653110137,0.7232375108497648,0.1879934776648058,normal
383,0.8496625621044857,0.7959199767856372,0.20882888861037383,normal
384,0.6505474906465591,-0.10453576862037495,-0.34465409795828705,normal
385,-0.11601569569192594,1.2071610455793802,-0.8928336353398721,normal
386,0.002650846837149432,0.9860924129644185,-0.22357294149843962,normal
387,0.7232113791935423,-0.1367696985024646,-0.20939033571527763,normal
388,0.7737736050933308,0.7179392074832561,0.03125762203983747,normal
389,0.8727541800620965,0.7897967609113913,0.15559439500122627,normal
390,0.9519425575918014,0.6683973708338086,0.27149800955032466,normal
391,0.0068110360797132554,0.9860939561957774,-0.2398624107888166,normal
392,0.009896239926093056,0.9863502577430417,-0.24916974550682927,normal
393,0.8530673733835191,0.7520127952079508,0.1502456790293206,normal
394,0.7272908344035205,0.7280984605638976,0.04738258004691811,normal
395,1.0688099634565458,0.6073300832716308,0.2700996205238434,normal
396,-0.004411057256353463,0.987150783453824,-0.1914294497086677,normal
397,1.0172451056033713,0.19689556387993917,-0.022013605890208104,normal
398,0.8620307165669773,0.6927239075474324,0.15003956735423665,normal
399,-0.5226064104233688,0.5766080173938505,0.08713742322031143,normal
400,0.9733356357345737,0.6788964162085661,0.2058962602770751,normal
401,-0.11601575926864728,1.2071613090839288,-0.892834155982312,normal
402,0.9708711107981514,0.637717378410876,0.18211538905352162,normal
403,-0.0058908850254862115,0.9918804702082067,-0.2744314423372942,normal
404,1.0170945027193095,0.7087209290117809,0.25386959051444397,normal
405,0.009817107349339127,0.9861691189030914,-0.24938239300571277,normal
406,0.868809688925798,0.6639440224846481,0.1590772924067521,normal
407,0.8633594461608958,-0.18423605468496793,-0.26417257284433515,normal
408,0.8191217111739078,0.7834594622350689,0.1354731850435243,normal
409,-0.0001928201550800111,0.9866435546748437,-0.2116972898848751,normal
410,1.1016897222077744,-0.26614700360694526,-0.08873176121405246,normal
411,0.007047562416676492,0.9860308550861525,-0.24334697891123472,normal
412,0.7809528628734885,0.7091437693157403,0.1051412332907362,normal
413,0.8847502999276593,0.6821731316982558,0.2009510949848236,normal
414,0.006005115877365564,0.9865151866236614,-0.23625416212958658,normal
415,1.0377988643307547,0.6088355898846716,0.4011330599844555,normal
416,0.9486184034561744,0.6967379028887477,0.1718176045002064,normal
417,1.000736568772378,-0.22704693967793305,-0.10697086194321402,normal
418,0.7928999009200671,0.7157810517124443,0.05072475557493172,normal
419,1.2137674094240956,0.5611259688760023,0.42163901184142905,normal
420,1.2033456772032387,0.5470265723596023,0.38263664354443505,normal
421,1.0654106525072167,-0.25903232359496436,-0.05597238873491701,normal
422,1.0388228052840938,0.6325499281601877,0.20494704437438122,normal
423,0.7322549428822395,0.7926533661751229,0.07642634383038513,normal
424,-0.02658905691728386,0.990923950948871,-0.19781439849753,normal
425,0.9252614308109054,-0.20256297072887341,-0.19689127996021974,normal
426,0.8844532112564697,0.665729986298035,0.26214738024858875,normal
427,0.8531433187818808,0.7134604701758047,0.23103762608366002,normal
