,PC1,PC2,Target
134,-0.5103969758387024,0.5748145310307258,normal
135,0.8466832808505809,0.7996188469480086,normal
136,-0.44073175073860266,0.5769377895938309,normal
137,1.002226851981032,0.6353727039598753,normal
138,1.249840377653654,0.5801057828073887,normal
139,1.129903352814952,0.7164514252492616,normal
140,0.8299616239739774,0.6876970785188277,normal
141,-0.011473775834130754,0.9915684766869449,normal
142,1.2370989699313306,0.6428773481760646,normal
143,0.9297084908212223,0.7065082534976405,normal
144,0.9657239578430645,0.7093035165462789,normal
145,-0.502119478015804,0.5803594797427672,normal
146,-0.04002806344552534,0.9986231103111007,normal
147,-0.42997568405192366,0.5807887166056961,normal
148,0.9969680351255744,0.7238218365366149,normal
149,1.1902372387833995,0.6872496677701391,normal
150,1.1581816293644343,0.15258115306655853,normal
151,1.0108175239997983,0.7349201597990502,normal
152,0.9609519983835217,0.6402435739924413,normal
153,-0.48438518543452097,0.5764166318256985,normal
154,-0.002211331809797139,0.9921478363772325,normal
155,0.9810941762934131,0.7221735521547715,normal
156,1.2219188743669058,0.5539722591720508,normal
157,1.1750581953740882,0.6293514096067369,normal
158,0.860301393675774,0.785789630931054,normal
159,1.046671184427415,-0.2290742018245291,normal
160,-0.455425019465046,0.5837739326789279,normal
161,0.917468772926585,-0.18581092955096234,normal
162,-0.03343003336303205,0.9948220334923473,normal
163,0.806977323961555,0.7256605563208351,normal
164,-0.014855453252916234,0.9922565044123165,normal
165,1.14571906712499,0.5898703741132201,normal
166,-0.03243938784501263,0.9981685122805419,normal
167,0.9782460792770643,0.6703460998558468,normal
168,0.8296298912462066,0.788701938140202,normal
169,-0.03099236107585056,0.9959264647995827,normal
170,1.1272652817565028,0.5991824266267727,normal
171,0.8158697586653987,0.6899328631542344,normal
172,-0.02591285475509392,0.9943711924171394,normal
173,-0.011563503221225839,0.9915760994960993,normal
174,-0.12153917621595718,1.086858612447097,normal
175,0.9710084695547959,0.6590399049639303,normal
176,0.9563176621251578,-0.20095527426266283,normal
177,0.9871423749370224,0.6410398359536025,normal
178,-0.11336604157268168,1.1331105694976114,normal
179,-0.003380838153047123,0.9913222969728559,normal
180,0.9284391016762688,-0.19138835467723786,normal
181,1.144899665192144,0.6050043555612206,normal
182,-0.12154346372972294,1.086858110653164,normal
183,1.0362176264971468,0.17706317449667802,normal
184,0.007545031132992154,0.3217603326453241,normal
185,0.9675235705744134,0.637498324453197,normal
186,-0.5274750844589986,0.5722183898317535,normal
187,0.7693933282756821,0.7430467983180944,normal
188,1.106973023319841,0.7325990914232187,normal
189,1.144555642070708,0.686424814395176,normal
190,0.0017835512875477102,0.9917797430061729,normal
191,-0.02262585675967621,0.995771280712236,normal
192,1.0490602398742668,0.6119678073440374,normal
193,0.8763830802549527,-0.17123665266604654,normal
194,-0.016634865601690696,0.9921609770382906,normal
195,0.7949805858957325,-0.1440995211708419,normal
196,1.170138438964741,0.6830162885421766,normal
197,1.064723386748576,0.694539883045828,normal
198,0.9752083814893727,0.6775457380661633,normal
199,0.9964977879968988,0.7232359281864973,normal
200,0.6810243169558599,0.7506974071461167,normal
201,1.0766565960652856,0.6125563326211635,normal
202,1.0694775075393472,0.7089385779056488,normal
203,0.8270930330338747,0.724076766498028,normal
204,0.0014943921344266879,0.9916155140781139,normal
205,-0.12411469275124291,1.1426895950761018,normal
206,-0.5443179158174809,0.5759352744054927,normal
207,0.9693795807667044,0.6756596557655996,normal
208,0.678439580401695,-0.10831654911799388,normal
209,0.9493215826633442,0.6643676766917749,normal
210,-0.03500191932171201,0.994968073799672,normal
211,1.2513561955852717,0.5726829397094504,normal
212,-0.12153797638472974,1.1328870374364544,normal
213,0.7609586827226471,-0.1338020165771206,normal
214,0.8392279742839766,-0.15385932655375067,normal
215,-0.48619957825070725,0.5741717173734723,normal
216,-0.12411469103709682,1.14268955785552,normal
217,0.9165864193284772,0.6617494182141573,normal
218,0.7246287168193911,0.7395123676525766,normal
219,0.8560093952195156,0.7052191696944854,normal
220,0.9308504622410511,-0.19186761852691675,normal
221,-0.03428007610438628,0.9981039791640618,normal
222,0.8818407515432508,0.7667053359388663,normal
223,0.8477393019130762,0.6960769038370059,normal
224,-0.008584053000847811,0.9921023957401021,normal
225,0.813976411486585,-0.1468001339677016,normal
226,0.574559031040627,0.7896667527738825,normal
227,1.2120582104365343,0.5712378267465298,normal
228,-0.12411473914671058,1.1426897219741778,normal
229,1.2020609245977594,0.6935991865030713,normal
230,1.0847167350431455,0.5986616978750268,normal
231,1.146264127371817,-0.3176326105323548,normal
232,-0.4607576513329243,0.582526401564174,normal
233,0.9487815265422231,0.7812647508949059,normal
234,-0.013520836744745643,0.991380397024155,normal
235,-0.11594326078704816,1.142916654278077,normal
236,0.8401565572532503,-0.16201495620694845,normal
237,1.0101882753012776,0.7016380049072006,normal
238,0.8877113702048663,-0.17892859433835204,normal
239,1.0455558178647144,0.6231427074567345,normal
240,-0.43468751625227176,0.6063068222494518,normal
241,-0.05685160072064444,0.9918697157850275,normal
242,0.9869986692630363,0.7695541177383323,normal
243,-0.0025860111324668574,0.9917827309788793,normal
244,0.8041111535597008,-0.14868509315534825,normal
245,0.9123645254125766,0.726622043523388,normal
246,0.9437565055842339,0.7388021672390472,normal
247,1.0068168561649435,0.739836409197134,normal
248,0.7735262930130815,0.8228966896570566,normal
249,1.0544451478111807,0.6855680358616393,normal
250,-0.006175490411209018,0.9920923415952941,normal
251,0.7786947611713174,0.8014513724143127,normal
252,-0.011624556772982445,0.9914443462001439,normal
253,-0.04244775685539976,0.996390472612345,normal
254,0.8878628208261538,0.7322199438923834,normal
255,0.9094517308214545,0.6701366330516985,normal
256,-0.11594325838724905,1.1429166021692692,normal
257,1.001364710318773,0.6438425442345169,normal
258,0.7656198292588292,-0.13134356191918647,normal
259,-0.44459081413872714,0.5824647377445018,normal
260,1.041686053321305,0.6756212786284175,normal
261,-0.5862265346866544,0.5586818968649023,normal
262,0.9974660139619119,0.6904194400272595,normal
263,0.7126550372381926,0.741838314521721,normal
264,1.3755541342007715,0.08405623150903418,normal
265,1.2107415063255689,0.6673813729914403,normal
266,-0.0028020090866047458,0.9917150490987726,normal
267,0.9411973064375732,0.6758770388157479,normal
268,0.9766294373461475,0.6996965600384983,normal
269,-0.03997458909920743,0.9984737362060493,normal
270,1.120622316526813,-0.18575259230372831,normal
271,-0.11421963576301647,0.963977283835652,normal
272,0.7502862644300488,0.7515438867460893,normal
273,0.7107166724771984,0.7430841018955665,normal
274,0.9574685436011422,0.6622007219945389,normal
275,1.2798311788136594,0.5795646211820167,normal
276,1.0994241096378712,0.592237705145415,normal
277,0.9677450733461056,-0.21507265332995495,normal
278,1.3875775596123305,0.0788487696524465,normal
279,-0.018733766846573123,0.9956956950257568,normal
280,-0.0053114584137087095,0.9914058936271619,normal
281,-0.02510868128358619,0.992275164943798,normal
282,0.8643568768097927,-0.16910791445688378,normal
283,1.0256626199252548,0.7523497903237484,normal
284,0.6366392238116202,-0.08704462062656695,normal
285,-0.00022470644898719435,0.9919479938063395,normal
286,-0.02249914755827781,0.992164513363607,normal
287,1.0336964811740579,0.7284148836841128,normal
288,1.0204168325406695,0.7553967304013888,normal
289,1.039987343922371,-0.22749121886269144,normal
290,-0.01152998633279272,0.991414598782179,normal
291,1.0654684372748204,0.622304319345378,normal
292,1.0085124753604653,0.6253930720891168,normal
293,0.9771405286336183,0.6898932080379594,normal
294,0.7057924792684788,0.7653578451198424,normal
295,-0.008439098641887046,0.9921565536176841,normal
296,-0.004460046654652294,0.9920183756726364,normal
297,1.073165466589363,0.7143404987290983,normal
298,-0.011067462579675775,0.9915430682059914,normal
299,0.8116123232853066,0.7029552509137569,normal
300,1.1975955346822944,0.1334039336201719,normal
301,1.0699533194837973,0.710087357009712,normal
302,0.9387096901904883,0.7456332112443754,normal
303,-0.1241147408608725,1.1426897591947807,normal
304,-0.002502006579605753,0.9916937231583256,normal
305,1.0915687859420853,0.6114275143950293,normal
306,-0.49297584817052764,0.5750613225010466,normal
307,0.7678298423821017,0.7703456485810377,normal
308,1.1313843371566283,0.6181798455721931,normal
309,-0.0005274615254853701,0.9917326033278206,normal
310,1.1752845600398414,0.6476919631230831,normal
311,0.9774338459464376,0.658186238294193,normal
312,-0.015571070516593689,0.9920257341605935,normal
313,-0.01622383451357054,0.9923059226491732,normal
314,1.043597997354558,0.6499429173999701,normal
315,1.2425743718611784,0.10118976645412103,normal
316,-0.018765738617197998,0.9956018121976378,normal
317,0.9638128065081883,0.6450582844969965,normal
318,-0.12411473914671058,1.1426897219741778,normal
319,0.8209620091691396,-0.1599086242938905,normal
320,-0.43504937434785773,0.574452058923836,normal
321,0.7696829810550623,0.7313538603614,normal
322,0.9808087886828045,0.6502234085421394,normal
323,1.0602003271552132,0.7197949815211254,normal
324,0.7678566256105117,0.7329863443838687,normal
325,-0.020215777308323888,0.31778582530678984,normal
326,-0.008506153949043116,0.9919990439508111,normal
327,1.1451740896416347,0.5814835087018442,normal
328,0.7943776374143716,0.7302608697175085,normal
329,-0.004458944820825309,0.9920401957461666,normal
330,1.0684408028444627,-0.24300701666601018,normal
331,-0.013115253131952585,0.9918767190719404,normal
332,0.7794825445949459,0.7255766679826815,normal
333,1.0455124386184798,0.7519224195980211,normal
334,0.7125568618786331,0.1231070119784941,normal
335,-0.018141190691626584,0.9976617620007896,normal
336,-0.2816056162078592,0.9597638170235651,normal
337,-0.4615648036097822,0.5793986820560719,normal
338,-0.5167014805836888,0.5748908803323445,normal
339,-0.050418325236522024,0.9966688207293938,normal
340,1.2509412203146066,0.13893323202403132,normal
341,0.7561873357765918,-0.14525044987287475,normal
342,1.0254537379443927,-0.22785277144635535,normal
343,-0.024984276041721227,0.991937055863579,normal
344,0.9265640366459394,-0.19059488517496187,normal
345,-0.11594334939221393,1.1429173329788165,normal
346,1.0038345959508659,0.7137045151914163,normal
347,0.956028492352738,0.6798363085654789,normal
348,0.8881782837542602,-0.17220218380812566,normal
349,0.9641053999091077,-0.19794904232682603,normal
350,0.64366061616051,0.7498809312993904,normal
351,-0.11594332145137493,1.1429167262829918,normal
352,0.5658771235550534,0.7932146012402332,normal
353,1.215055365223565,0.11112031585363191,normal
354,1.208085765423729,0.13685599899922837,normal
355,-0.014862854828648528,0.9919143455762585,normal
356,1.0186684726592516,0.6598353093872237,normal
357,0.947611043512795,-0.19571237736089211,normal
358,-0.014493093684505423,0.992287128096391,normal
359,0.826079045433381,0.721923227640699,normal
360,-0.02510218920145565,0.9946218887792455,normal
361,0.7173253663356058,0.7361234581862416,normal
362,1.0424957063775946,-0.26311627875526056,normal
363,0.7397161589302409,0.7343551336504401,normal
364,-0.12411473674688393,1.1426896698653342,normal
365,1.021124606668856,0.6555707916560641,normal
366,0.7912988335811157,-0.15292143410418732,normal
367,1.0002506809545098,0.6301232708811366,normal
368,-0.1241146939511444,1.1426896211305086,normal
369,1.046302228848671,0.6440886051751883,normal
370,-0.4482811497636891,0.5715206439792346,normal
371,-0.12411469635095532,1.1426896732393317,normal
372,0.8018420632527938,-0.14561822280821435,normal
373,-0.026513548786604876,0.9922557734503159,normal
374,0.9749174530699669,0.734903651097675,normal
375,0.8050857765322266,-0.13910846399919588,normal
376,-0.050163173176469775,0.9967532332703348,normal
377,0.8885599384976903,0.7029457504823823,normal
378,0.9970696756679576,0.71638439960539,normal
379,0.8663030020696464,0.7673893027055574,normal
380,0.5471122418727857,0.7962734005758352,normal
381,-0.11594331939438074,1.1429166816182683,normal
382,1.028683489697828,0.7310202111776538,normal
383,1.0006590186159499,0.6542481488641325,normal
384,-0.12411474137512109,1.142689770360961,normal
385,-0.014617144933331416,0.9919765123971358,normal
386,-0.032104389342325616,0.9963478173007521,normal
387,-0.002529818744541004,0.9916476143907635,normal
388,0.04185092105684246,0.3204633507747798,normal
389,0.787291208249216,0.7382737575807284,normal
390,0.8825356419284912,0.6717917145889513,normal
391,0.71819068168411,0.828588127002611,normal
392,-0.12154346372972294,1.086858110653164,normal
393,0.8090078109636467,-0.1482334662382176,normal
394,0.002826608093265284,0.9912865963173473,normal
395,-0.11337204740571682,1.0870851447384604,normal
396,1.000767607038152,0.6620846181917275,normal
397,-0.5694210498910339,0.5871024815039138,normal
398,-0.0030964638234435115,0.9914947893610574,normal
399,0.9047973964985313,0.69590198224296,normal
400,-0.00955008608646254,0.9914510552339802,normal
401,0.848729436864611,0.7152031932333042,normal
402,-0.004382214820783809,0.9916861987942551,normal
403,0.6093245459102996,0.7935451007872657,normal
404,1.1150755670068129,0.5884386972051604,normal
405,-0.023121656191884388,0.9946460521133526,normal
406,1.1930572728649451,0.6288845751326569,normal
407,-0.5461236912983226,0.5814817007753176,normal
408,0.8906331644278274,-0.17990334566234584,normal
409,1.0647597171163643,0.1678757047087133,normal
410,0.9506016339165448,0.198851357773998,normal
411,1.0214927650376318,-0.22096466574169735,normal
412,0.8934412761114809,0.6781511335863016,normal
413,0.9890562386730044,0.6358996145163411,normal
414,1.1013037824668983,0.602476132245516,normal
415,-0.0035158243736358964,0.9912705562418432,normal
416,-0.03178686221067191,0.9986099500618134,normal
417,0.9255568852225113,0.738475332971759,normal
418,0.9904977416115951,0.7980680419683095,normal
419,1.0013069712770417,0.6550852018225736,normal
420,-0.037290254778886214,0.9949911933871578,normal
421,-0.0012517628557926538,0.9914450696883769,normal
422,0.7815039959279251,0.7239947824012379,normal
423,0.958164510838828,0.6646407618367773,normal
424,0.8275913105678121,0.7035602458723133,normal
425,-0.11594332025146166,1.1429167002285696,normal
426,1.0715537957387995,0.6417391001824576,normal
427,0.9489547532475331,0.7271192501346634,normal
428,0.9223177032627345,-0.18807523495459066,normal
429,-0.005515419493735535,0.9914971003100285,normal
430,0.7279087052096621,-0.11953983525951745,normal
431,0.9666904315342225,-0.20330222829320932,normal
432,-0.03322852842962376,0.9957895200606142,normal
433,-0.43070057914743787,0.5737743169801096,normal
434,0.7531722156233397,0.7358545443922121,normal
435,0.8144857151782877,0.8042786021312851,normal
436,0.9994562748414153,-0.21421311812150032,normal
437,0.8004598163287465,0.6970437301352379,normal
438,1.1028880592834942,0.7405849711172485,normal
439,1.0275191552941867,0.7272493666049773,normal
440,0.8469131197722278,0.6946188604369344,normal
441,0.9482064302874582,0.7080516410558323,normal
442,0.9863510393452186,-0.20586221465566387,normal
443,-0.0014808220073654443,0.9911641769202149,normal
444,0.7993028497876341,0.7291558677168041,normal
445,-0.12411467231145605,1.1426895159751655,normal
446,1.0409669809471447,0.6251528304279644,normal
447,-0.05439187816126897,0.9988324327897885,normal
448,-0.024641591660272265,0.9970732966559559,normal
449,-0.025052769757790357,0.9920817233527901,normal
450,1.0055967067989715,0.6292754638597245,normal
451,-0.002454194770098377,0.9915773587890294,normal
452,0.999826609068603,0.6368077984955162,normal
453,1.0761433798017412,0.6992521843777124,normal
454,-0.46752614299745376,0.581859390592023,normal
455,0.7277197620186526,-0.12401097137941715,normal
456,1.1097858920599644,0.14804980592595482,normal
457,1.0567809864095614,0.6992516100676112,normal
458,0.953000492386836,0.6629199249582465,normal
459,-0.04270261689766462,1.1402183772755048,normal
460,0.8109925592735059,0.6986094342272638,normal
461,0.7038086410727559,-0.11243737586172381,normal
462,0.6735333941628163,0.753392029866619,normal
463,-0.014663038117396958,0.9921742685303284,normal
464,1.0451159832869226,0.6151056221763512,normal
465,0.8404332813247238,0.7089171545168419,normal
466,1.0270957131601826,0.6253909056800865,normal
467,1.0636591055936488,-0.23570045084857344,normal
468,-0.1241147305759011,1.142689535871164,normal
469,-0.44854292360070575,0.5777916131074207,normal
470,1.1057741414153108,0.6296275722030018,normal
471,0.6904235645273049,0.8182747520984657,normal
472,0.8570561005383662,-0.17132238124295499,normal
473,-0.42837944280453943,0.5834137210403374,normal
474,-0.04204893733038618,0.9985005640920329,normal
475,1.0371096852504011,-0.22455959863464994,normal
476,-0.022335508322320084,0.9978469243759835,normal
477,-0.05086144420884145,0.9963948296910786,normal
478,-0.03193138049430725,0.9978667496953393,normal
479,0.6519925970094286,-0.09378442323080204,normal
480,0.0015213096993627532,0.9916979638106003,normal
481,1.1077054091720406,0.6535422830954634,normal
482,-0.026124860082446303,0.9981898850872355,normal
483,-0.047663139850684474,0.998917916878122,normal
484,0.9759832549781954,0.6490552286802534,normal
485,-0.0012077218656383372,0.9913503754257522,normal
486,0.7992634113417297,0.7722547722240475,normal
487,0.7874515018659949,-0.1445613827097677,normal
488,-0.015527140547095336,0.9918217747977094,normal
489,1.00541337971843,0.7160880060811365,normal
490,-0.017802811731674868,0.9915681146856488,normal
491,0.9223108785006177,0.6555410686825502,normal
492,0.7111578519822553,0.7502375414946455,normal
493,1.0321885989450301,0.7138694179859536,normal
494,1.1873829012103612,-0.2933321154982515,normal
495,-0.12411469412256063,1.1426896248525686,normal
496,0.9323287623592452,0.6536893197107182,normal
497,-0.014838037820433452,0.9918549149403668,normal
498,-0.010455774395061526,0.9920187106133436,normal
499,0.9973626059616463,0.6287791425390211,normal
500,1.046911142572292,0.7214996749253323,normal
501,1.2924296763871652,0.12484328296899662,normal
502,0.8588169517492144,0.677451112881615,normal
503,0.9196353908792778,0.6925992068283413,normal
504,0.7192531472097369,0.7801271637319771,normal
505,0.884346889645374,-0.1818488129541056,normal
506,0.9407209810937817,0.7150626260183199,normal
507,-0.019647677616002793,0.9944812372864122,normal
508,0.8198923959579958,0.6917922104969839,normal
509,-0.43436505013769117,0.5646756965936698,normal
510,0.859945722533558,-0.16226127801345014,normal
511,0.7450730250243232,0.8302910371943135,normal
512,0.881355639034787,-0.1735959672795,normal
513,0.9383609619821212,0.664015678178946,normal
514,0.7708455733090106,0.7700003568519568,normal
515,0.6565276234393101,0.7579326131600104,normal
516,0.8354583386681201,0.8237758332714885,normal
517,0.9355231769791225,0.7492879803231568,normal
518,0.9013439125368486,0.6807626779125246,normal
519,-0.4545056221153945,0.5644832318816395,normal
520,0.9976826860968634,0.6429431745700419,normal
521,0.9864344458733629,0.726998192385727,normal
522,0.8651904904497147,0.685851688617646,normal
523,0.947622277496425,0.7157850850981697,normal
524,-0.12411473880387824,1.1426897145300574,normal
525,0.6813419306110514,-0.1071320639215437,normal
526,1.0443767733289864,0.6481877619739894,normal
527,-0.00626439664634062,0.9921313911010093,normal
528,0.986418831265148,0.6609969853444541,normal
529,0.8732828418296351,-0.169516997867512,normal
530,1.3942984514883057,0.07574297136955721,normal
531,-0.00028847328644872615,0.9917789866163166,normal
532,-0.12154346372972294,1.086858110653164,normal
533,0.9349557692290109,0.7704536283845973,normal
534,0.8871502376244057,0.6720490170763376,normal
535,0.8921644448833097,0.678047333824263,normal
536,-0.04397990669561564,0.9985712867495432,normal
537,1.1075721407071009,0.7590282958805589,normal
538,0.9650012418746229,0.633583424866687,normal
539,1.0284708272574528,-0.22872065418743814,normal
540,-0.036678938826191054,0.9963875679847206,normal
541,0.9866142265713108,0.6612995885112836,normal
542,1.374563601697901,0.6360038329566187,normal
543,0.8634014603030116,0.780750219967359,normal
544,-0.03294311260772453,0.9949515195097199,normal
545,1.098565146130631,0.7128067214542682,normal
546,0.9292508739335049,0.7923608843069548,normal
547,-0.02283017247049777,0.9958105907377034,normal
548,1.04816950191198,0.6259971459899519,normal
549,1.2103671593007181,0.1563964044069983,normal
550,0.8203192687622506,0.6899663214814984,normal
551,-0.04383438850158819,0.9990061834182729,normal
552,1.0510872337678385,0.6104087139922243,normal
553,-0.0003777858328884588,0.991855528067192,normal
554,0.6805811499851121,0.7419835412448832,normal
555,0.8578889166714463,0.7225739564201891,normal
556,1.0169207686173607,0.6590018047771585,normal
557,0.9584090298175765,0.6543590392121784,normal
558,1.045547883657158,-0.22842701995235612,normal
559,0.7003509674438584,0.7750911048403035,normal
560,0.7647666839505913,-0.1358051960222084,normal
561,0.9957082442845839,0.727421122710627,normal
562,0.792854417756708,0.7193283604681666,normal
563,0.9684665841972226,0.781084004223071,normal
564,0.6863028043918846,0.8688970172370021,normal
565,1.0649465093345503,0.6431607259966499,normal
566,-0.4725416419885111,0.5760108708843773,normal
567,0.9808925479416523,0.6387941551683984,normal
568,0.949584244087521,0.6547575627380626,normal
569,0.6338632372558559,0.8630672138790629,normal
570,0.9769311007820135,0.7505578625423679,normal
571,-0.03254502225915017,0.9976888484159238,normal
572,0.8864160843994785,0.68075836130326,normal
573,1.103795139471288,0.7026002455120589,normal
574,1.044996080751904,0.6552790632621912,normal
575,0.785402785285741,0.7229567194472365,normal
576,0.6089012265636885,0.8014168782869093,normal
577,0.6881057992416383,0.7505128904580103,normal
578,-0.5383327053801783,0.5847220987824121,normal
579,0.8941946242782264,0.7674747361055574,normal
580,-0.0024714824278465834,0.9917846447204112,normal
581,0.6969376434915112,-0.10641661369170413,normal
582,1.0124985471889247,0.6428415826532453,normal
583,1.0091548331231999,-0.21438900805598474,normal
584,0.8056676833319292,0.7026298254979763,normal
585,1.139733369691812,0.6755122273722746,normal
586,0.6940463773663813,0.7397958186344294,normal
587,-0.010560223228800802,0.9920789172869946,normal
588,0.8883596403631323,-0.17454913308221004,normal
589,0.7668593236268268,0.7200510022494854,normal
590,1.0424201790808187,0.7239912526133556,normal
591,-0.5324207229567038,0.5776453692440067,normal
592,-0.05951033412142759,1.0971122641779154,normal
593,0.9753086313014754,0.7049062819657848,normal
594,-0.532165567608716,0.5777297233567007,normal
595,-0.006418373434667831,0.9917504769345503,normal
596,0.8944963111430491,0.7557724539282097,normal
597,1.0885907007607536,0.664305118839861,normal
598,-0.004475018743951673,0.9919832141664608,normal
599,1.1193660775987562,0.721922649395439,normal
600,-0.006492477085535087,0.9921298503652347,normal
