,Component1,Component2,Target
124,7.6360188,10.087532,normal
125,12.523535,-8.021261,normal
126,12.064282,7.7946367,normal
127,10.131288,-7.3787265,normal
128,3.0281403,12.330293,normal
129,1.7937621,7.9695106,normal
130,6.621395,10.524453,normal
131,2.8002682,16.039125,normal
132,19.199074,-6.53964,normal
133,1.9943601,12.1933775,normal
134,2.6657984,12.209518,normal
135,11.977694,-8.438922,normal
136,2.0663505,12.120546,normal
137,18.441582,6.949904,normal
138,16.160656,-4.4289055,normal
139,12.889294,-1.575353,normal
140,12.8924055,-10.380997,normal
141,7.5279355,10.811381,normal
142,10.634397,-7.560417,normal
143,15.772733,-0.04214095,normal
144,9.885259,-4.9285007,normal
145,1.5053096,11.159922,normal
146,1.404611,7.564126,normal
147,1.2442313,10.955363,normal
148,11.31886,-7.583107,normal
149,10.67506,-8.183513,normal
150,19.965555,-3.3740723,normal
151,17.84031,-1.8126229,normal
152,19.874199,4.2255383,normal
153,1.782103,11.396806,normal
154,5.600377,12.206313,normal
155,13.318386,-1.0320753,normal
156,12.683356,-10.571416,normal
157,9.734068,-5.194151,normal
158,16.30533,0.45471025,normal
159,13.023181,8.152219,normal
160,1.3452266,11.021846,normal
161,12.505754,9.485882,normal
162,1.6607426,7.294375,normal
163,13.277253,-5.194288,normal
164,8.149359,10.853221,normal
165,15.986412,8.390331,normal
166,1.6512891,7.524195,normal
167,16.927917,-6.019144,normal
168,12.836745,-0.93597436,normal
169,1.7995975,7.2465267,normal
170,11.590288,-5.3889494,normal
171,18.84048,1.4759322,normal
172,1.8666494,7.329839,normal
173,7.2194858,9.960121,normal
174,8.166773,16.778543,normal
175,13.869518,0.9957268,normal
176,12.592248,7.2901106,normal
177,13.852138,0.98096174,normal
178,7.5450025,16.144213,normal
179,5.8036485,10.441303,normal
180,12.416236,7.1598096,normal
181,11.70453,-5.712546,normal
182,8.165325,16.777029,normal
183,19.216412,-6.5459642,normal
184,2.7247455,4.9599223,normal
185,18.702652,1.2470793,normal
186,2.6169174,12.199909,normal
187,8.864151,-5.359846,normal
188,10.98661,-8.414009,normal
189,17.833096,-1.8401474,normal
190,6.1876063,12.315888,normal
191,2.1302352,7.54549,normal
192,20.843704,-0.96102864,normal
193,12.215834,8.4841795,normal
194,7.8413157,10.802427,normal
195,11.9641485,7.6998515,normal
196,10.62944,-8.203376,normal
197,11.118563,-7.945538,normal
198,17.714048,4.099408,normal
199,11.319864,-7.578661,normal
200,13.629303,-4.7352552,normal
201,11.749211,-5.2944417,normal
202,11.010219,-7.662848,normal
203,15.549313,-6.127146,normal
204,4.406596,9.125593,normal
205,3.3474362,15.319137,normal
206,3.03207,12.329986,normal
207,15.752319,-5.573597,normal
208,11.415175,8.289654,normal
209,13.869123,1.0116665,normal
210,1.7284484,8.038133,normal
211,16.164497,-4.417242,normal
212,7.573727,16.172836,normal
213,11.851977,7.857142,normal
214,12.113774,9.039797,normal
215,2.5621493,12.172607,normal
216,3.3468034,14.943988,normal
217,18.516148,1.7591914,normal
218,13.519096,-4.890097,normal
219,11.225709,-3.2679374,normal
220,12.584774,7.6075983,normal
221,1.6102976,7.8077745,normal
222,11.850802,-7.826495,normal
223,13.362356,0.95918596,normal
224,8.267319,11.186059,normal
225,11.981702,8.961232,normal
226,14.01289,-4.3979087,normal
227,15.982405,8.386858,normal
228,3.5528226,16.451334,normal
229,10.670559,-8.237951,normal
230,18.7057,1.2394959,normal
231,13.624498,8.9357195,normal
232,1.47087,11.132094,normal
233,11.602024,-8.453482,normal
234,7.9515452,11.1259,normal
235,5.7325253,15.906118,normal
236,12.157237,7.981488,normal
237,15.881719,-0.08855004,normal
238,12.2716875,9.044538,normal
239,11.882874,-5.293849,normal
240,1.3045703,10.981174,normal
241,7.7515216,9.838321,normal
242,16.399055,0.18117782,normal
243,7.0169616,11.328544,normal
244,12.012876,8.542273,normal
245,11.785301,-7.332041,normal
246,11.425157,-7.621791,normal
247,13.660673,-0.84814274,normal
248,12.403612,-1.0217216,normal
249,11.13208,-7.4685655,normal
250,6.9093356,12.113235,normal
251,12.416928,-1.0143553,normal
252,7.1790953,10.290707,normal
253,1.3639839,8.033082,normal
254,11.849132,-7.299163,normal
255,12.678567,-5.210781,normal
256,5.732355,15.906021,normal
257,18.437323,6.9459295,normal
258,11.684494,8.590892,normal
259,1.459287,11.121719,normal
260,9.627246,-5.1333694,normal
261,2.1527138,11.948118,normal
262,15.787536,-0.09763093,normal
263,10.976421,-3.3700247,normal
264,19.555012,-3.5059946,normal
265,10.613494,-8.215552,normal
266,6.29113,12.212401,normal
267,9.082122,-4.763895,normal
268,15.8035145,-0.102520734,normal
269,1.5174755,8.005128,normal
270,13.479021,8.7774105,normal
271,7.8096404,13.675902,normal
272,17.30132,5.8784122,normal
273,13.566111,-4.8486476,normal
274,13.9275055,1.0127931,normal
275,17.151184,5.624387,normal
276,18.558666,1.5619116,normal
277,13.563846,8.883928,normal
278,19.552246,-3.4208167,normal
279,2.2498784,7.2607684,normal
280,5.7393456,11.139682,normal
281,7.8530693,10.303918,normal
282,12.411994,9.4294,normal
283,11.171117,-8.442136,normal
284,11.376022,8.163151,normal
285,6.4301186,12.585945,normal
286,7.424073,10.037244,normal
287,12.885316,-1.5392458,normal
288,16.38484,0.17964189,normal
289,13.044731,8.1498575,normal
290,7.1762533,10.453509,normal
291,11.815461,-5.328273,normal
292,19.039743,1.2960572,normal
293,15.779168,-0.10196393,normal
294,15.282858,-6.481995,normal
295,7.736789,11.242231,normal
296,7.9631977,11.751313,normal
297,17.826164,-1.8626786,normal
298,6.862354,11.826418,normal
299,16.00895,8.623768,normal
300,19.722158,-3.5474124,normal
301,16.19365,0.005554431,normal
302,13.241606,-0.98293173,normal
303,3.5120974,16.160635,normal
304,6.5300775,10.3640585,normal
305,16.011705,8.423169,normal
306,2.7054396,12.241117,normal
307,9.747458,-4.9229336,normal
308,16.538515,-8.180918,normal
309,5.844929,10.323709,normal
310,10.671402,-7.5668445,normal
311,8.625865,-5.470953,normal
312,8.218,10.8104515,normal
313,6.8701067,10.672811,normal
314,16.572226,-7.856112,normal
315,19.063162,-6.727882,normal
316,2.2527924,7.292806,normal
317,21.47551,0.71300083,normal
318,3.5552108,16.491768,normal
319,12.083678,8.396782,normal
320,2.0270357,12.1531105,normal
321,9.106048,-4.8051467,normal
322,17.720242,4.1127477,normal
323,11.176805,-8.073499,normal
324,12.996721,1.0258635,normal
325,2.9920588,4.877508,normal
326,7.728825,11.262225,normal
327,19.659578,4.491747,normal
328,8.864545,-5.368798,normal
329,8.251886,11.317772,normal
330,13.231253,8.401477,normal
331,7.579078,11.250316,normal
332,11.005779,-3.3560836,normal
333,12.917609,-1.5937932,normal
334,17.681238,4.1606994,normal
335,2.1487994,7.623145,normal
336,0.88868934,14.307237,normal
337,1.7301811,11.359808,normal
338,2.6783473,12.216368,normal
339,1.2598395,8.076143,normal
340,19.892439,-3.4728699,normal
341,13.699081,9.071348,normal
342,12.983658,8.429742,normal
343,7.6344414,9.81403,normal
344,12.450027,9.398586,normal
345,2.5777283,17.875336,normal
346,11.297718,-7.582314,normal
347,17.027851,-6.0008216,normal
348,12.339443,8.137507,normal
349,12.719132,7.933629,normal
350,20.130562,3.8071663,normal
351,2.5948315,17.886341,normal
352,13.957376,-4.453138,normal
353,19.173231,-6.736867,normal
354,19.695477,-3.5545323,normal
355,7.4847336,10.10873,normal
356,16.580463,-7.7792454,normal
357,12.443118,7.1606903,normal
358,7.452313,10.590633,normal
359,16.42342,-7.3516326,normal
360,2.0791128,7.565493,normal
361,13.085211,0.84088284,normal
362,13.03481,8.897434,normal
363,10.981402,-3.3739984,normal
364,2.7659197,16.23992,normal
365,9.067924,-4.747884,normal
366,11.975224,8.96443,normal
367,21.523092,0.6723682,normal
368,3.436846,15.58851,normal
369,15.926114,-5.197941,normal
370,2.0700202,12.209975,normal
371,3.5631404,15.729009,normal
372,11.9545965,8.029969,normal
373,7.55657,10.510456,normal
374,11.38808,-7.7965255,normal
375,11.928889,7.778363,normal
376,1.3046364,8.1398735,normal
377,15.653788,-5.9213367,normal
378,11.347064,-7.551953,normal
379,11.835825,-7.7892427,normal
380,13.977049,-4.428951,normal
381,5.3870077,17.340143,normal
382,16.327272,0.09066954,normal
383,13.892301,1.1280941,normal
384,3.508087,16.158722,normal
385,7.2450852,10.228203,normal
386,1.7720332,8.102181,normal
387,5.8147383,10.357115,normal
388,2.7600033,5.003079,normal
389,10.983509,-3.2516758,normal
390,19.0585,1.3241082,normal
391,12.501719,-7.7486596,normal
392,8.166982,16.778725,normal
393,11.983683,8.226787,normal
394,7.582991,13.658394,normal
395,8.160437,16.771982,normal
396,15.783482,-5.455006,normal
397,2.982854,12.216287,normal
398,6.429896,12.449708,normal
399,17.11262,-5.8687444,normal
400,7.160299,10.524645,normal
401,17.21389,-5.7947807,normal
402,7.1189265,12.222465,normal
403,13.959557,-4.534108,normal
404,11.71,-5.142863,normal
405,2.2065876,7.3117185,normal
406,9.734534,-5.200986,normal
407,3.0776894,12.33019,normal
408,12.400153,7.1230855,normal
409,19.051466,-6.64701,normal
410,19.177553,-6.50562,normal
411,12.887032,9.179127,normal
412,11.448542,-3.5485325,normal
413,19.038109,1.2958026,normal
414,11.72914,-5.31619,normal
415,7.0083427,11.330017,normal
416,1.8634703,8.023887,normal
417,9.932622,-4.8733196,normal
418,12.649175,-1.3517348,normal
419,13.912784,1.1900043,normal
420,1.5107079,7.5329156,normal
421,5.788157,10.064924,normal
422,13.071484,0.9021923,normal
423,15.940624,-5.7379727,normal
424,11.118864,-3.3909583,normal
425,5.345572,17.295889,normal
426,16.554775,-7.9481764,normal
427,11.465284,-7.8683524,normal
428,12.471606,8.21992,normal
429,8.301786,11.246391,normal
430,11.66966,8.671873,normal
431,12.675951,8.692262,normal
432,1.6676505,7.406116,normal
433,2.016327,12.169566,normal
434,8.503108,-5.344179,normal
435,12.11103,-8.064449,normal
436,12.601352,7.292954,normal
437,20.942726,-0.860594,normal
438,11.028627,-8.427844,normal
439,12.875761,-1.5251408,normal
440,13.417693,0.97851276,normal
441,11.409843,-7.4835777,normal
442,12.726336,9.39541,normal
443,5.83885,10.313199,normal
444,13.295232,-5.16505,normal
445,3.4232736,14.450566,normal
446,16.031124,8.453217,normal
447,1.2332683,7.854671,normal
448,2.0774722,7.4467587,normal
449,7.6862392,9.973425,normal
450,21.52336,0.670141,normal
451,5.5995646,12.213659,normal
452,17.197077,5.6800017,normal
453,13.117102,-1.4109521,normal
454,1.427546,11.102459,normal
455,11.674279,8.676019,normal
456,19.28547,-6.6526847,normal
457,15.976162,-0.050348345,normal
458,13.8806095,1.0214511,normal
459,8.092738,16.699713,normal
460,20.952892,-0.8506663,normal
461,11.504407,8.425839,normal
462,13.623262,-4.741893,normal
463,7.928105,10.809671,normal
464,18.70983,1.240669,normal
465,12.997092,-5.2859664,normal
466,21.554071,0.6419067,normal
467,13.090331,8.165342,normal
468,2.2596416,15.64365,normal
469,2.1620455,12.05327,normal
470,16.559866,-5.79941,normal
471,12.414263,-7.4969854,normal
472,12.154906,7.920518,normal
473,1.2149546,10.897399,normal
474,1.4014304,7.6599655,normal
475,12.923762,7.6045437,normal
476,2.0395033,7.4058785,normal
477,1.2932692,7.8177724,normal
478,1.8455622,7.982957,normal
479,11.365936,8.187199,normal
480,7.4541264,12.408469,normal
481,9.702355,-5.1860595,normal
482,1.9415627,7.409779,normal
483,1.2768717,7.969843,normal
484,12.250268,-5.3366985,normal
485,4.236783,9.249848,normal
486,12.10187,-7.3951325,normal
487,11.947603,8.27598,normal
488,7.952001,10.804734,normal
489,13.374329,-1.0449976,normal
490,7.6325927,10.14579,normal
491,18.774353,1.3696705,normal
492,8.878134,-5.3598228,normal
493,15.779347,-0.041271638,normal
494,13.522904,8.876576,normal
495,3.4405048,15.594965,normal
496,19.90419,4.184754,normal
497,6.769323,11.130921,normal
498,7.1220946,10.849635,normal
499,18.71198,1.2572418,normal
500,11.194941,-8.0290575,normal
501,20.028643,-3.3742871,normal
502,19.974028,4.072046,normal
503,15.7367325,-5.7601247,normal
504,12.261706,-7.411238,normal
505,12.391692,8.205529,normal
506,13.474299,-0.80768096,normal
507,2.2707705,7.2367063,normal
508,16.437494,-8.947,normal
509,1.9318178,12.392282,normal
510,12.251206,7.732099,normal
511,9.827709,-7.3768706,normal
512,12.389607,7.514606,normal
513,12.489519,-5.3517523,normal
514,9.397894,-5.070319,normal
515,13.605742,-4.7136674,normal
516,12.477971,-1.0762054,normal
517,17.830421,-1.8406861,normal
518,11.406765,-3.5232217,normal
519,1.9521407,12.349955,normal
520,12.191746,-5.3395023,normal
521,16.285543,0.115937896,normal
522,11.41111,-3.6300616,normal
523,13.361736,-0.97566414,normal
524,3.5874326,16.593388,normal
525,11.575706,7.9794645,normal
526,8.607904,-5.462819,normal
527,6.9603095,12.145674,normal
528,11.803843,-3.3123856,normal
529,12.193527,8.62452,normal
530,19.538631,-3.3980787,normal
531,6.0214977,11.947085,normal
532,8.161086,16.772629,normal
533,11.565081,-8.445463,normal
534,20.901495,-0.9042441,normal
535,16.006899,8.601556,normal
536,1.3879865,8.03082,normal
537,16.369328,0.10944249,normal
538,11.880681,-5.118003,normal
539,13.016557,8.237204,normal
540,1.5147276,7.4069843,normal
541,11.789392,-3.3794458,normal
542,17.860538,-1.7984195,normal
543,11.909766,-8.397718,normal
544,1.7313893,8.080366,normal
545,16.341133,0.16860542,normal
546,16.339155,0.48554644,normal
547,1.9821775,7.222246,normal
548,11.868469,-5.296861,normal
549,20.127197,-3.3209329,normal
550,11.303855,-3.6189287,normal
551,1.38987,8.056324,normal
552,16.465448,-8.845608,normal
553,7.4108644,12.377735,normal
554,11.024222,-3.474951,normal
555,13.175625,1.115512,normal
556,15.80923,-5.3509665,normal
557,15.998734,8.586013,normal
558,12.895418,9.178967,normal
559,13.666177,-4.9471574,normal
560,11.928788,7.645214,normal
561,15.821436,0.022692697,normal
562,17.293257,5.857823,normal
563,12.620899,-1.3343937,normal
564,12.501388,-8.257036,normal
565,16.59568,-5.823902,normal
566,1.7812978,11.400454,normal
567,19.87388,4.2268906,normal
568,13.792072,1.0051816,normal
569,12.573621,-8.010022,normal
570,12.945296,-1.3302174,normal
571,1.6661752,7.486807,normal
572,11.445094,-3.5782616,normal
573,13.639514,-0.8497883,normal
574,18.452713,6.953788,normal
575,11.069316,-3.3267424,normal
576,13.9547,-4.5282264,normal
577,13.60211,-4.7663107,normal
578,2.97075,12.263788,normal
579,15.883694,0.40421504,normal
580,5.777778,10.388648,normal
581,11.736108,7.8475766,normal
582,13.9035635,1.0089487,normal
583,12.920479,7.609715,normal
584,17.658386,4.0446677,normal
585,10.854982,-7.7304783,normal
586,13.424971,-4.846683,normal
587,8.205228,11.148806,normal
588,12.430907,9.400061,normal
589,13.134965,-5.0017905,normal
590,16.147131,0.021594666,normal
591,3.1226993,12.384801,normal
592,7.8110414,16.403671,normal
593,9.542601,-5.1018972,normal
594,3.0746114,12.319926,normal
595,6.3684826,11.278185,normal
596,12.778238,-1.4436734,normal
597,10.924903,-7.421262,normal
598,7.9642363,11.752665,normal
599,10.95903,-8.389864,normal
600,8.231332,11.287667,normal
601,12.261543,8.31995,normal
602,13.359747,1.0220249,normal
603,12.23359,9.129448,normal
604,8.044616,11.159328,normal
605,12.321732,-7.435504,normal
606,3.9485571,15.630477,normal
607,19.664274,4.4884033,normal
608,16.072319,0.54726094,normal
609,11.95641,7.6895404,normal
610,18.642214,1.772809,normal
611,12.99604,-5.3102994,normal
612,10.5892515,-8.220951,normal
613,1.595577,7.2836275,normal
614,16.437841,-8.946986,normal
615,11.067587,-3.3687751,normal
616,12.137244,8.60823,normal
617,15.927436,0.5374642,normal
618,5.724616,10.009945,normal
619,10.965144,-3.2863262,normal
620,13.623204,8.851165,normal
621,13.711177,-4.6023517,normal
622,11.050945,-3.3740864,normal
623,16.468567,8.303544,normal
624,6.260279,12.2803545,normal
625,19.599361,-3.4218063,normal
626,12.389161,-5.666133,normal
627,10.948249,-3.2805219,normal
628,12.518374,-5.3761873,normal
629,20.081123,3.9101195,normal
630,0.8881255,14.308575,normal
631,12.884947,8.211662,normal
632,11.210753,-8.09392,normal
633,3.527297,16.201302,normal
634,1.3944477,8.195798,normal
635,2.7357588,4.975539,normal
636,12.93637,1.0227095,normal
637,6.9549084,10.433654,normal
638,13.365839,0.9938058,normal
639,2.0875218,7.4591136,normal
640,5.412004,17.314888,normal
641,12.424229,9.023075,normal
642,16.403294,0.17737456,normal
643,1.8816117,7.4405293,normal
644,16.490593,8.278693,normal
645,16.92033,-6.038628,normal
646,18.455698,6.957756,normal
647,11.034841,-3.2498457,normal
648,16.509533,-7.485244,normal
649,18.631489,1.7703192,normal
650,19.75208,4.3858957,normal
651,21.509178,0.68164486,normal
652,7.8423796,16.437012,normal
653,16.545616,-8.12661,normal
654,5.785005,12.212332,normal
655,16.576292,-7.769936,normal
656,8.184781,16.796461,normal
657,10.932924,-3.2241166,normal
658,11.696457,-5.433114,normal
659,7.4513526,12.37654,normal
660,3.0588887,4.8337607,normal
661,1.8984581,7.539109,normal
662,11.539803,-3.5830066,normal
663,3.3702986,14.772973,normal
664,20.009945,-3.316371,normal
665,7.1127043,12.962213,normal
666,4.216449,9.269352,normal
667,13.256008,0.8321852,normal
668,1.3105556,10.992262,normal
669,10.667219,-7.695995,normal
670,13.440616,-1.0893699,normal
671,18.4046,6.914004,normal
672,8.611286,-5.4721637,normal
673,1.4014255,11.074071,normal
674,13.650645,-0.77714276,normal
675,18.962704,1.4259827,normal
676,1.3331386,8.118131,normal
677,11.872072,-5.151101,normal
678,6.32143,11.257293,normal
679,9.7319975,-5.196743,normal
680,15.838316,0.5444798,normal
681,11.532599,-8.171656,normal
682,15.847862,-5.265387,normal
683,17.836557,-1.8336993,normal
684,16.55487,-8.016389,normal
685,17.847738,-1.8056179,normal
686,8.190818,11.286859,normal
687,13.649186,-0.7724866,normal
688,12.013346,7.6518197,normal
689,2.2703965,7.5072594,normal
690,15.881341,-5.222074,normal
691,2.9788723,12.220251,normal
692,12.392033,7.1729193,normal
693,21.478092,0.7110193,normal
694,12.952458,1.005929,normal
695,9.833332,-7.376322,normal
696,19.89408,-3.5247052,normal
697,6.3403435,11.238254,normal
698,11.075662,-3.369093,normal
699,12.77615,-5.5478845,normal
700,10.848281,-7.6191406,normal
701,1.306644,10.989675,normal
702,13.890329,9.046495,normal
703,13.145378,8.785964,normal
704,13.629443,8.8904085,normal
705,11.945777,-8.292806,normal
706,7.0939856,10.159038,normal
707,20.911507,-0.89316726,normal
708,18.452879,6.9549456,normal
709,9.400965,-5.0094543,normal
710,8.073321,16.681562,normal
711,13.679509,-4.7252097,normal
712,16.516352,-7.4923406,normal
713,7.800805,10.148107,normal
714,12.093039,-8.061673,normal
715,16.45752,-8.885726,normal
716,6.858677,10.692355,normal
717,12.724498,-1.2769843,normal
718,15.794906,0.24824627,normal
719,10.561968,-8.171473,normal
720,12.359768,8.0196295,normal
721,19.937756,-3.452569,normal
722,9.411331,-5.0654697,normal
723,13.282247,-0.63668495,normal
724,12.90831,9.070447,normal
725,7.6903596,10.2174,normal
726,11.86226,7.9598465,normal
727,9.414407,-5.0199943,normal
728,13.04004,1.0679549,normal
729,15.73275,0.0483252,normal
730,13.146014,0.86435694,normal
731,16.247955,0.58918345,normal
732,11.859826,-7.2985187,normal
733,6.909161,11.334551,normal
734,1.487312,7.673811,normal
735,16.561289,-7.95707,normal
736,17.718508,4.116744,normal
737,7.20645,10.080888,normal
738,11.970132,8.498181,normal
739,20.831959,-0.9731359,normal
740,11.654053,-3.575171,normal
741,12.150245,8.555605,normal
742,13.419482,-1.0809494,normal
743,13.547235,8.904587,normal
744,13.1401205,1.0954576,normal
745,2.252081,7.242505,normal
746,2.6921513,16.358347,normal
747,7.506628,10.701853,normal
748,9.406531,-5.0138865,normal
749,13.558556,-4.7218833,normal
750,2.577793,17.876057,normal
751,5.7277637,10.007769,normal
752,15.466576,0.19293854,normal
753,7.6545515,10.802443,normal
754,13.317346,8.49718,normal
755,5.7148147,10.079859,normal
756,12.893251,9.198021,normal
757,13.806938,1.0369908,normal
758,13.160031,-5.0050855,normal
759,3.5894024,16.616076,normal
760,7.0740237,12.656675,normal
761,11.497213,-5.430924,normal
762,11.43302,-3.5291116,normal
763,2.9697967,12.207908,normal
764,11.761788,-3.403242,normal
765,12.364941,-5.3301854,normal
766,11.92651,7.7312737,normal
767,12.253043,-7.435231,normal
768,16.708511,-6.251491,normal
769,13.277454,-0.7689984,normal
770,2.6230152,12.199321,normal
771,11.828192,-5.259666,normal
772,21.460293,0.73699784,normal
773,12.258892,-8.377342,normal
774,13.510267,-5.071565,normal
775,15.880738,-0.09712672,normal
776,16.577353,-6.5218596,normal
777,15.89146,-5.863551,normal
778,19.161001,-6.508401,normal
779,16.475885,8.289414,normal
780,12.943738,8.997857,normal
781,11.668961,-3.5524096,normal
782,16.445492,-7.3673334,normal
783,8.192013,13.954994,normal
784,19.068237,1.3308342,normal
785,8.188816,11.241444,normal
786,11.797352,-3.3298187,normal
787,7.1166534,12.949039,normal
788,13.364066,0.9787874,normal
789,12.0550165,-5.134079,normal
790,13.966786,-4.5364313,normal
791,4.2171345,9.268618,normal
792,12.719167,-1.4242303,normal
793,2.116097,7.642284,normal
794,12.288201,-7.425737,normal
795,13.148702,-5.236747,normal
796,7.263775,10.22893,normal
797,13.487789,-5.0741754,normal
798,11.489138,8.1099825,normal
799,16.576721,-7.777061,normal
800,19.873758,-3.502282,normal
801,10.9741,-3.3756778,normal
802,12.466322,-1.0294,normal
803,11.4952965,-8.079584,normal
804,8.293025,11.342417,normal
805,12.881448,-1.2428142,normal
806,11.884166,-8.464393,normal
807,11.808739,-3.3049104,normal
808,17.30881,5.894645,normal
809,12.400131,-5.1869526,normal
810,16.197636,0.5932268,normal
811,11.988664,8.279546,normal
812,19.771023,-3.542021,normal
813,16.057919,8.624303,normal
814,12.818214,8.530689,normal
815,2.2469923,15.636735,normal
816,13.62105,-0.8886559,normal
817,11.461475,-3.4954095,normal
818,19.896143,4.19996,normal
819,7.645324,10.144026,normal
820,19.2541,-6.6908526,normal
821,5.7312503,10.013754,normal
822,12.6664,-5.139996,normal
823,12.638091,8.602448,normal
824,19.8673,-3.5220127,normal
825,17.25447,5.7804866,normal
826,16.296555,0.649371,normal
827,5.8352456,15.786506,normal
828,11.899087,-8.449563,normal
829,16.102114,0.4786324,normal
830,15.755958,-5.540979,normal
831,8.19312,13.957667,normal
832,13.664128,8.868433,normal
833,2.843744,12.248969,normal
834,13.001855,-1.4072025,normal
835,3.3487418,14.8527,normal
836,16.575655,-5.79193,normal
837,7.069689,12.661899,normal
838,13.149261,-1.3852156,normal
839,7.0813966,10.837412,normal
840,16.069412,0.58901477,normal
841,11.844756,-7.816056,normal
842,1.7339753,8.10742,normal
843,6.6943645,10.556772,normal
844,15.757677,-0.0577487,normal
845,19.753414,-3.59332,normal
846,2.7278666,4.962405,normal
847,7.9665666,11.097177,normal
848,12.690994,-10.565064,normal
849,7.053415,10.076233,normal
850,13.19952,8.766254,normal
851,3.59191,16.625347,normal
852,7.968031,11.75237,normal
853,15.756899,-0.08922567,normal
854,2.3854265,4.800305,normal
855,7.638053,9.834812,normal
856,13.215349,-1.0347891,normal
857,6.374202,11.280196,normal
858,3.510172,16.153143,normal
859,11.120334,14.773185,normal
860,10.52188,-7.497337,normal
861,12.729051,9.400564,normal
862,13.151056,-1.0823336,normal
863,19.250061,-6.780897,normal
864,11.464123,-3.552694,normal
865,3.0198781,12.296897,normal
866,16.224821,8.847444,normal
867,1.8195364,7.145136,normal
868,11.251273,-8.054842,normal
869,10.881411,-7.643651,normal
870,11.777482,-3.3360522,normal
871,5.755978,11.131959,normal
